#ProvID, Culture, Religion, TradeGoods, Citizens, Freedmen,serfs, Slaves,aristocracy,mages,nobility, Tribesmen, Civilization, Barbarian,city status, NameRef,AraRef
1297,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1297,new_world_north_area_3
1298,northlander,the_old_pantheon,fish,0,0,0,0,0,0,0,2,25,0,,PROV1298,wild_northland_7
1299,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1299,new_world_north_area_4
1300,northlander,the_old_pantheon,horses,0,0,0,0,0,0,0,1,25,0,,PROV1300,wild_northland_6
1301,,,,0,0,0,0,0,0,0,0,0,0,,PROV1301,aramau_sea
1302,norrfallian_3,helluvian,grain,0,0,6,0,0,0,1,0,20,0,,PROV1302,norrfalie_area_2
1303,norrfallian_3,helluvian,cloth,3,5,6,0,0,0,0,0,20,0,,PROV1303,norrfalie_area_2
1304,northlander,the_old_pantheon,fur,0,0,0,0,0,0,0,1,25,0,,PROV1304,wild_northland_6
1305,norrfallian_5,blood_tainted_pantheon,cattle,0,0,0,0,0,0,0,2,20,0,,PROV1305,wild_northland_1
1306,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1306,new_world_north_area_5
1307,norrfallian_3,the_old_pantheon,grain,0,0,2,0,0,0,0,4,20,0,,PROV1307,norrfalie_area_3
1308,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1308,new_world_north_area_2
1309,,,,0,0,0,0,0,0,0,0,0,0,,PROV1309,norrallani_sea
1310,,,,0,0,0,0,0,0,0,0,0,0,,PROV1310,serpent_sea
1311,norrfallian_3,helluvian,earthware,0,0,2,0,0,0,1,0,20,0,,city,PROV1311
1312,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1312,new_world_north_area_4
1313,norrfallian_5,the_old_pantheon,cattle,0,0,0,0,0,0,0,2,20,0,,PROV1313,wild_northland_1
1314,,,,0,0,0,0,0,0,0,0,0,0,,PROV1314,errfalian_sea
1315,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1315,new_world_north_area_5
1316,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1316,new_world_north_area_5
1317,norrfallian_5,the_old_pantheon,wood,0,0,0,0,0,0,0,1,20,0,,PROV1317,wild_northland_4
1318,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1318,new_world_north_area_3
1319,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1319,new_world_north_area_5
1320,norrfallian_3,helluvian,fish,0,0,4,0,0,0,1,0,20,0,,city,PROV1320
1321,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,2,25,0,,PROV1321,wild_northland_6
1322,,,,0,0,0,0,0,0,0,0,0,0,,PROV1322,serpent_sea
1323,norrfallian_3,helluvian,glass,0,2,2,0,0,0,1,2,20,0,,PROV1323,norrfalie_area_3
1324,norrfallian_5,blood_tainted_pantheon,leather,0,0,0,0,0,0,0,1,20,0,,PROV1324,wild_northland_4
1325,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1325,new_world_north_area_4
1326,northlander,the_old_pantheon,wild_game,0,0,0,0,0,0,0,2,25,0,,PROV1326,wild_northland_6
1327,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,2,25,0,,PROV1327,wild_northland_7
1328,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1328,new_world_north_area_3
1329,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1329,new_world_north_area_4
1330,,,,0,0,0,0,0,0,0,0,0,0,,PROV1330,serpent_sea
1331,norrfallian_3,helluvian,amber,1,1,5,0,0,0,1,0,20,0,,city,PROV1331
1332,northlander,the_old_pantheon,cattle,0,0,0,0,0,0,0,1,25,0,,PROV1332,wild_northland_6
1333,northlander,the_old_pantheon,gems,0,0,0,0,0,0,0,1,25,0,,PROV1333,wild_northland_7
1334,,,,0,0,0,0,0,0,0,0,0,0,,PROV1334,errfalian_sea
1335,northlander,blood_tainted_pantheon,wild_game,0,0,0,0,0,0,0,1,25,0,,PROV1335,wild_northland_8
1336,norrfallian_5,the_old_pantheon,grain,0,0,0,0,0,0,0,1,20,0,,PROV1336,norrfalie_area_3
1337,norrfallian_5,blood_tainted_pantheon,fur,0,0,3,0,0,0,0,2,20,0,,PROV1337,norrfalie_area_3
1338,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1338,new_world_north_area_4
1339,norrfallian_5,the_old_pantheon,precious_metals,0,0,0,0,0,0,0,1,20,0,,PROV1339,wild_northland_1
1340,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1340,new_world_north_area_5
1341,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1341,new_world_north_area_4
1342,norrfallian_5,the_old_pantheon,cattle,0,0,0,0,0,0,0,2,20,0,,PROV1342,wild_northland_4
1343,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1343,new_world_north_area_5
1344,,,,0,0,0,0,0,0,0,0,0,0,,PROV1344,central_omniluxian_sea
1345,northlander,the_old_pantheon,vegetables,0,0,0,0,0,0,0,1,25,0,,PROV1345,wild_northland_7
1346,norrfallian_5,blood_tainted_pantheon,salt,0,0,0,0,0,0,0,3,20,0,,PROV1346,wild_northland_4
1347,northlander,the_old_pantheon,earthware,0,0,0,0,0,0,0,1,25,0,,PROV1347,wild_northland_6
1348,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1348,new_world_north_area_4
1349,northlander,the_old_pantheon,fur,0,0,0,0,0,0,0,1,25,0,,PROV1349,wild_northland_6
1350,northlander,the_old_pantheon,salt,0,0,0,0,0,0,0,2,25,0,,PROV1350,wild_northland_7
1351,,,,0,0,0,0,0,0,0,0,0,0,,PROV1351,middle_inter_sea
1352,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1352,new_world_north_area_5
1353,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1353,new_world_north_area_2
1354,,,,0,0,0,0,0,0,0,0,0,0,,PROV1354,norrallani_sea
1355,,,,0,0,0,0,0,0,0,0,0,0,,PROV1355,middle_inter_sea
1356,,,,0,0,0,0,0,0,0,0,0,0,,PROV1356,arteptolian_sea
1357,northlander,blood_tainted_pantheon,wood,0,0,0,0,0,0,0,0,25,0,,PROV1357,wild_northland_8
1358,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1358,new_world_north_area_2
1359,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,3,25,0,,PROV1359,wild_northland_7
1360,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1360,new_world_north_area_4
1361,northlander,blood_tainted_pantheon,honey,0,0,0,0,0,0,0,1,25,0,,PROV1361,wild_northland_8
1362,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1362,new_world_north_area_5
1363,norrfallian_5,the_old_pantheon,wood,0,0,0,0,0,0,0,1,20,0,,PROV1363,norrfalie_area_3
1364,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1364,new_world_north_area_4
1365,northlander,the_old_pantheon,fur,0,0,0,0,0,0,0,1,25,0,,PROV1365,wild_northland_7
1366,,,,0,0,0,0,0,0,0,0,0,0,,PROV1366,serpent_sea
1367,norrfallian_5,helluvian,grain,0,1,5,0,0,0,1,0,20,0,,city,PROV1367
1368,northlander,the_old_pantheon,wild_game,0,0,0,0,0,0,0,3,25,0,,PROV1368,wild_northland_7
1369,northlander,the_old_pantheon,wild_game,0,0,0,0,0,0,0,1,25,0,,PROV1369,wild_northland_7
1370,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1370,new_world_north_area_5
1371,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1371,new_world_north_area_4
1372,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1372,new_world_north_area_4
1373,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,3,25,0,,PROV1373,wild_northland_7
1374,northlander,blood_tainted_pantheon,wood,0,0,0,0,0,0,0,3,25,0,,PROV1374,wild_northland_7
1375,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1375,new_world_north_area_2
1376,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1376,new_world_north_area_2
1377,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1377,new_world_north_area_4
1378,northlander,the_old_pantheon,stone,0,0,0,0,0,0,0,1,25,0,,PROV1378,deep_rift_valey_1
1379,northlander,blood_tainted_pantheon,stone,0,0,0,0,0,0,0,1,25,0,,PROV1379,wild_northland_8
1380,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1380,new_world_north_area_2
1381,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1381,new_world_north_area_2
1382,,,,0,0,0,0,0,0,0,0,0,0,,PROV1382,norrallani_sea
1383,errnorfallian_2,blood_tainted_pantheon,stone,0,0,0,0,0,0,0,0,25,0,,PROV1383,wild_northland_8
1384,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1384,new_world_north_area_5
1385,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1385,new_world_north_area_4
1386,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1386,new_world_north_area_4
1387,northlander,blood_tainted_pantheon,wild_game,0,0,0,0,0,0,0,3,25,0,,PROV1387,wild_northland_7
1388,northlander,the_old_pantheon,base_metals,0,0,0,0,0,0,0,2,25,0,,PROV1388,wild_northland_7
1389,,,,0,0,0,0,0,0,0,0,0,0,,PROV1389,middle_inter_sea
1390,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1390,new_world_north_area_2
1391,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1391,new_world_north_area_2
1392,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1392,new_world_north_area_4
1393,,,,0,0,0,0,0,0,0,0,0,0,,PROV1393,norrallani_sea
1394,common_dwarven_4,the_old_father_stone,base_metals,0,0,2,0,0,0,2,0,30,0,,PROV1394,the_broken_keep
1395,northlander,blood_tainted_pantheon,earthware,0,0,0,0,0,0,0,2,25,0,,PROV1395,wild_northland_7
1396,errnorfallian_2,blood_tainted_pantheon,wood,0,0,0,0,0,0,0,0,25,0,,PROV1396,wild_northland_8
1397,errnorfallian_2,blood_tainted_pantheon,wood,0,0,0,0,0,0,0,3,25,0,,PROV1397,wild_northland_8
1398,errnorfallian_2,the_old_pantheon,fish,0,0,0,0,0,0,0,2,25,0,,PROV1398,wild_northland_8
1399,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1399,new_world_north_area_5
1400,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1400,new_world_north_area_4
1401,,,,0,0,0,0,0,0,0,0,0,0,,PROV1401,central_omniluxian_sea
1402,errnorfallian_2,the_old_pantheon,wood,0,0,0,0,0,0,0,2,25,0,,PROV1402,wild_northland_8
1403,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1403,new_world_north_area_2
1404,,,,0,0,0,0,0,0,0,0,0,0,,PROV1404,serpent_sea
1405,common_dwarven_4,the_old_father_stone,iron,0,0,3,0,0,0,1,0,30,0,,PROV1405,the_broken_keep
1406,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1406,new_world_north_area_5
1407,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,2,25,0,,PROV1407,deep_rift_valey_1
1408,common_dwarven_4,the_old_father_stone,fur,0,0,3,0,0,0,1,0,30,0,,PROV1408,the_broken_keep
1409,common_dwarven_4,the_old_father_stone,precious_metals,0,0,3,0,0,0,2,0,30,0,,PROV1409,the_broken_keep
1410,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,3,25,0,,PROV1410,wild_northland_5
1411,northlander,the_old_pantheon,leather,0,0,0,0,0,0,0,3,25,0,,PROV1411,wild_northland_7
1412,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1412,new_world_north_area_4
1413,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1413,new_world_north_area_4
1414,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,3,25,0,,PROV1414,wild_northland_7
1415,northlander,the_old_pantheon,fish,0,0,0,0,0,0,0,2,25,0,,PROV1415,deep_rift_valey_1
1416,disolved_remains,ancestral_beliefs,fish,0,0,0,0,0,0,0,0,0,0,,PROV1416,dissolved_island_north
1417,errnorfallian_2,blood_tainted_pantheon,leather,0,0,0,0,0,0,0,3,25,0,,PROV1417,wild_northland_8
1418,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1418,new_world_north_area_5
1419,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,3,25,0,,PROV1419,wild_northland_5
1420,errnorfallian_2,the_old_pantheon,wood,0,0,0,0,0,0,0,2,25,0,,PROV1420,wild_northland_8
1421,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1421,new_world_north_area_2
1422,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1422,new_world_north_area_4
1423,common_dwarven_4,the_old_father_stone,precious_metals,0,0,3,0,0,0,2,0,30,0,,PROV1423,the_broken_keep
1424,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1424,new_world_north_area_5
1425,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1425,new_world_north_area_4
1426,disolved_remains,ancestral_beliefs,cattle,0,0,0,0,0,0,0,0,0,0,,PROV1426,dissolved_island_north
1427,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1427,new_world_north_area_2
1428,disolved_remains,ancestral_beliefs,stone,0,0,0,0,0,0,0,0,0,0,,PROV1428,dissolved_island_north
1429,,,,0,0,0,0,0,0,0,0,0,0,,PROV1429,norrallani_sea
1430,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1430,new_world_north_area_2
1431,disolved_remains,ancestral_beliefs,fish,0,0,0,0,0,0,0,0,0,0,,PROV1431,dissolved_island_north
1432,errnorfallian_2,the_old_pantheon,wood,0,0,0,0,0,0,0,2,25,0,,PROV1432,wild_northland_8
1433,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1433,new_world_north_area_4
1434,common_dwarven_4,the_old_father_stone,earthware,0,0,3,0,0,0,1,0,30,0,,PROV1434,the_broken_keep
1435,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,3,25,0,,PROV1435,wild_northland_5
1436,northlander,the_old_pantheon,vegetables,0,0,0,0,0,0,0,1,25,0,,PROV1436,deep_rift_valey_1
1437,errnorfallian_2,the_old_pantheon,grain,0,0,0,0,0,0,0,2,25,0,,PROV1437,wild_northland_8
1438,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1438,new_world_north_area_4
1439,errnorfallian_2,blood_tainted_pantheon,fish,0,0,0,0,0,0,0,3,25,0,,PROV1439,errnorfallie_5
1440,northlander,the_old_pantheon,base_metals,0,0,0,0,0,0,0,3,25,0,,PROV1440,deep_rift_valey_2
1441,northlander,the_old_pantheon,wild_game,0,0,0,0,0,0,0,3,25,0,,PROV1441,wild_northland_5
1442,disolved_remains,ancestral_beliefs,stone,0,0,0,0,0,0,0,0,0,0,,PROV1442,dissolved_island_center
1443,northlander,the_old_pantheon,precious_metals,0,0,0,0,0,0,0,3,25,0,,PROV1443,deep_rift_valey_1
1444,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1444,new_world_north_area_2
1445,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1445,new_world_north_area_2
1446,northlander,the_old_pantheon,vegetables,0,0,0,0,0,0,0,3,25,0,,PROV1446,deep_rift_valey_2
1447,northlander,blood_tainted_pantheon,earthware,0,0,0,0,0,0,0,1,25,0,,PROV1447,the_broken_keep
1448,northlander,the_old_pantheon,precious_metals,0,0,0,0,0,0,0,2,25,0,,PROV1448,wild_northland_5
1449,,,,0,0,0,0,0,0,0,0,0,0,,PROV1449,serpent_sea
1450,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1450,new_world_north_area_4
1451,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1451,new_world_north_area_4
1452,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1452,new_world_north_area_2
1453,,,,0,0,0,0,0,0,0,0,0,0,,PROV1453,central_omniluxian_sea
1454,errnorfallian_2,the_old_pantheon,fur,0,0,0,0,0,0,0,2,25,0,,PROV1454,wild_northland_5
1455,errnorfallian_2,the_old_pantheon,glass,0,0,0,0,0,0,0,3,25,0,,PROV1455,wild_northland_8
1456,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1456,new_world_north_area_5
1457,northlander,blood_tainted_pantheon,horses,0,0,0,0,0,0,0,16,25,0,city,,PROV1457
1458,northlander,blood_tainted_pantheon,wood,0,0,0,0,0,0,0,1,25,0,,PROV1458,deep_rift_valey_1
1459,,,,0,0,0,0,0,0,0,0,0,0,,PROV1459,aramau_sea
1460,northlander,blood_tainted_pantheon,iron,0,0,0,0,0,0,0,20,25,0,city,PROV1460,deep_rift_valey_1
1461,errnorfallian_1,blood_tainted_pantheon,wood,0,0,2,0,0,0,0,4,25,0,,PROV1461,errnorfallie_5
1462,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1462,new_world_north_area_5
1463,disolved_remains,ancestral_beliefs,fish,0,0,0,0,0,0,0,0,0,0,,PROV1463,dissolved_island_north
1464,disolved_remains,ancestral_beliefs,cattle,0,0,0,0,0,0,0,0,0,0,,PROV1464,dissolved_island_north
1465,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1465,new_world_north_area_5
1466,,,,0,0,0,0,0,0,0,0,0,0,,PROV1466,kitai_sea
1467,disolved_remains,ancestral_beliefs,salt,0,0,0,0,0,0,0,0,0,0,,PROV1467,dissolved_island_center
1468,,,,0,0,0,0,0,0,0,0,0,0,,PROV1468,aramau_sea
1469,,,,0,0,0,0,0,0,0,0,0,0,,PROV1469,serpent_sea
1470,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1470,new_world_north_area_5
1471,disolved_remains,ancestral_beliefs,stone,0,0,0,0,0,0,0,0,0,0,,PROV1471,dissolved_island_center
1472,northlander,blood_tainted_pantheon,grain,0,0,5,0,0,0,0,1,25,0,,PROV1472,the_broken_keep
1473,,,,0,0,0,0,0,0,0,0,0,0,,PROV1473,serpent_sea
1474,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1474,new_world_north_area_4
1475,errnorfallian_1,blood_tainted_pantheon,wild_game,0,0,2,0,0,0,0,1,25,0,,PROV1475,errnorfallie_5
1476,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1476,new_world_wastelands
1477,,,,0,0,0,0,0,0,0,0,0,0,,PROV1477,serpent_sea
1478,,,,0,0,0,0,0,0,0,0,0,0,,PROV1478,shout_west_sea_area
1479,,,,0,0,0,0,0,0,0,0,0,0,,PROV1479,norrallani_sea
1480,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,2,25,0,,PROV1480,deep_rift_valey_2
1481,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,1,25,0,,PROV1481,deep_rift_valey_2
1482,errnorfallian_2,blood_tainted_pantheon,cattle,0,0,0,0,0,0,0,2,25,0,,PROV1482,errnorfallie_5
1483,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1483,new_world_north_area_4
1484,northlander,the_old_pantheon,vegetables,0,0,0,0,0,0,0,3,25,0,,PROV1484,deep_rift_valey_1
1485,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,2,25,0,,PROV1485,wild_northland_5
1486,errnorfallian_2,the_old_pantheon,wood,0,0,0,0,0,0,0,2,25,0,,PROV1486,wild_northland_5
1487,northlander,the_old_pantheon,vegetables,0,0,2,0,0,0,0,3,25,0,,PROV1487,deep_rift_valey_2
1488,northlander,blood_tainted_pantheon,woad,0,0,0,0,0,0,0,3,25,0,,PROV1488,deep_rift_valey_1
1489,northlander,blood_tainted_pantheon,cattle,0,0,0,0,0,0,0,2,25,0,,PROV1489,wild_northland_5
1490,errnorfallian_1,the_old_pantheon,fish,0,0,0,0,0,0,0,3,25,0,,PROV1490,errnorfallie_5
1491,disolved_remains,ancestral_beliefs,wood,0,0,0,0,0,0,0,0,0,0,,PROV1491,dissolved_island_shout
1492,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,2,25,0,,PROV1492,deep_rift_valey_2
1493,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1493,new_world_north_area_2
1494,disolved_remains,ancestral_beliefs,wood,0,0,0,0,0,0,0,0,0,0,,PROV1494,dissolved_island_shout
1495,northlander,blood_tainted_pantheon,cattle,0,0,0,0,0,0,0,3,25,0,,PROV1495,deep_rift_valey_1
1496,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1496,new_world_north_area_4
1497,north_werhen,the_old_pantheon,amber,0,0,0,0,0,0,0,3,25,0,,PROV1497,wherhenland_area_7
1498,northlander,blood_tainted_pantheon,fur,0,1,0,0,0,0,0,3,25,0,,PROV1498,deep_rift_valey_1
1499,northlander,blood_tainted_pantheon,fur,0,0,2,0,0,0,0,2,25,0,,PROV1499,the_broken_keep
1500,errnorfallian_2,the_old_pantheon,vegetables,0,0,0,0,0,0,0,3,25,0,,PROV1500,errnorfallie_5
1501,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1501,new_world_north_area_5
1502,disolved_remains,ancestral_beliefs,cattle,0,0,0,0,0,0,0,0,0,0,,PROV1502,dissolved_island_center
1503,northlander,the_old_pantheon,cattle,0,1,2,0,0,0,0,0,25,0,,PROV1503,the_broken_keep
1504,errnorfallian_1,blood_tainted_pantheon,wood,0,0,0,0,0,0,0,3,25,0,,PROV1504,errnorfallie_5
1505,northlander,the_old_pantheon,stone,0,0,0,0,0,0,0,2,25,0,,PROV1505,wild_northland_5
1506,errnorfallian_2,blood_tainted_pantheon,fur,0,0,0,0,0,0,0,2,25,0,,PROV1506,errnorfallie_5
1507,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1507,new_world_north_area_2
1508,errnorfallian_2,the_old_pantheon,wild_game,0,0,0,0,0,0,0,2,25,0,,PROV1508,wild_northland_5
1509,errnorfallian_2,the_old_pantheon,cattle,0,0,0,0,0,0,0,2,25,0,,PROV1509,errnorfallie_5
1510,errnorfallian_2,the_old_pantheon,grain,0,0,0,0,0,0,0,2,25,0,,PROV1510,errnorfallie_5
1511,,,,0,0,0,0,0,0,0,0,0,0,,PROV1511,errfalian_sea
1512,northlander,the_old_pantheon,leather,0,0,0,0,0,0,0,2,25,0,,PROV1512,deep_rift_valey_2
1513,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1513,new_world_north_area_5
1514,disolved_remains,ancestral_beliefs,grain,0,0,0,0,0,0,0,0,0,0,,PROV1514,dissolved_island_center
1515,northlander,the_old_pantheon,woad,0,2,0,0,0,0,0,0,25,0,,PROV1515,deep_rift_valey_2
1516,northlander,the_old_pantheon,leather,0,0,0,0,0,0,0,2,25,0,,PROV1516,wild_northland_5
1517,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1517,new_world_north_area_5
1518,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1518,new_world_north_area_5
1519,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1519,new_world_north_area_4
1520,northlander,the_old_pantheon,woad,0,0,0,0,0,0,0,2,25,0,,PROV1520,deep_rift_valey_2
1521,northlander,the_old_pantheon,vegetables,0,0,0,0,0,0,0,2,25,0,,PROV1521,deep_rift_valey_3
1522,errnorfallian_2,the_old_pantheon,fur,0,0,0,0,0,0,0,2,25,0,,PROV1522,wild_northland_5
1523,,,,0,0,0,0,0,0,0,0,0,0,,PROV1523,middle_inter_sea
1524,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1524,new_world_north_area_5
1525,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1525,new_world_north_area_4
1526,disolved_remains,ancestral_beliefs,fish,0,0,0,0,0,0,0,0,0,0,,PROV1526,dissolved_island_shout
1527,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1527,new_world_north_area_2
1528,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1528,new_world_north_area_4
1529,north_werhen,the_old_pantheon,leather,0,0,0,0,0,0,0,3,25,0,,PROV1529,wherhenland_area_7
1530,,,,0,0,0,0,0,0,0,0,0,0,,PROV1530,central_omniluxian_sea
1531,disolved_remains,ancestral_beliefs,fish,0,1,0,0,0,0,0,0,0,0,,PROV1531,dissolved_island_shout
1532,northlander,the_old_pantheon,vegetables,0,0,0,0,0,0,0,3,25,0,,PROV1532,deep_rift_valey_2
1533,errnorfallian_1,blood_tainted_pantheon,earthware,0,0,0,0,0,0,0,2,25,0,,PROV1533,errnorfallie_5
1534,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1534,new_world_north_area_2
1535,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1535,new_world_north_area_5
1536,north_werhen,the_old_pantheon,fish,0,3,0,0,0,0,0,0,25,0,,PROV1536,wherhenland_area_7
1537,errnorfallian_2,the_old_pantheon,base_metals,0,0,0,0,0,0,0,3,25,0,,PROV1537,errnorfallie_5
1538,errnorfallian_1,blood_tainted_pantheon,fish,0,0,0,0,0,0,0,4,25,0,,PROV1538,errnorfallie_4
1539,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,2,25,0,,PROV1539,deep_rift_valey_3
1540,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1540,new_world_north_area_4
1541,errnorfallian_2,the_old_pantheon,base_metals,0,0,0,0,0,0,0,4,25,0,,PROV1541,errnorfallie_3
1542,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV1542,new_world_north_area_5
1543,,,,0,0,0,0,0,0,0,0,0,0,,PROV1543,morrigan_sea
1544,northlander,blood_tainted_pantheon,earthware,0,0,0,0,0,0,0,2,25,0,,PROV1544,deep_rift_valey_2
1545,northlander,blood_tainted_pantheon,wood,0,0,0,0,0,0,0,2,25,0,,PROV1545,deep_rift_valey_3
1546,,,,0,0,0,0,0,0,0,0,0,0,,PROV1546,central_omniluxian_sea
1547,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,4,25,0,,PROV1547,wherhenland_area_8
1548,northlander,the_old_pantheon,wood,0,0,0,0,0,0,0,3,25,0,,PROV1548,wild_northland_5
1549,disolved_remains,ancestral_beliefs,grain,0,2,0,0,0,0,0,0,0,0,,city,PROV1549
1550,north_werhen,the_old_pantheon,iron,0,0,0,0,0,0,0,2,25,0,,PROV1550,wherhenland_area_7
1551,north_werhen,the_old_pantheon,salt,0,0,0,0,0,0,0,3,25,0,,PROV1551,wherhenland_area_8
1552,northlander,the_old_pantheon,woad,0,2,0,0,0,0,0,0,25,0,,PROV1552,peaceful_valey_4
1553,northlander,the_old_pantheon,honey,0,0,0,0,0,0,0,3,25,0,,PROV1553,peaceful_valey_4
